Narcissus,Agrumen,Oud,Jasmine,Amber,Neroli,Indole,Vanilla,Frankincense,Bergamot,Galbanum,Magnolia,Sandalwood,Cashmeran,Citron,Opopanax,Aliphatic Aldehydes,Vetiver,Scent Quality Score
497.263,269.952,654.413,110.677,939.699,877.683,990.277,515.949,467.739,1406.977025,143.978,831.761,885.344,4889.514147,19.009,129.324,684.045,806.502,6896112.693
454.347,339.036,672.589,168.888,1002.369,817.721,946.825,677.13,455.881,1750.002534,331.832,854.056,942.511,5225.682153,171.825,150.865,663.159,769.788,10002321.86
495.815,418.889,638.451,195.362,970.54,894.089,1034.836,549.442,347.381,2131.860657,397.286,917.501,817.861,4959.732395,102.829,148.592,738.061,754.163,11165513.05
460.382,351.667,692.979,153.53,947.06,886.293,891.351,648.963,363.636,1799.521177,304.646,729.547,967.222,5306.985669,215.153,88.167,664.002,822.975,9842380.018
471.015,331.674,602.665,231.784,993.872,1013.213,893.286,553.851,424.464,2273.010066,192.786,742.414,953.741,4664.688074,114.901,147.663,665.706,828.399,10416686.73
443.298,199.416,641.973,342.085,1040.5,987.16,1041.377,629.008,440.246,3094.392657,348.873,827.24,886.373,5106.526091,148.505,159.214,759.19,793.8,16652950.28
453.462,237.337,676.439,289.039,979.059,862.797,940.183,668.819,429.39,2997.852841,322.384,716.85,847.877,5302.94664,258.745,239.586,892.392,836.247,19798384.7
465.749,269.745,693.901,225.232,965.985,865.452,1019.367,696.763,380.488,2381.706446,241.462,743.498,881.286,5383.43482,47.208,185.639,650.613,794.27,12726985.62
456.295,257.763,685.603,150.497,1071.31,957.509,941.237,641.999,250.562,1747.162765,307.862,815.648,971.638,5418.095845,209.731,78.117,751.539,813.116,10410111.16
438.315,353.375,697.187,333.034,1018.188,904.242,857.128,654.078,382.926,3066.857492,270.009,792.422,917.48,5349.017444,91.729,99.33,673.046,762.63,15577994.77
457.242,445.811,645.595,212.323,1006.668,835.367,989.739,571.634,372.117,2308.445399,283.338,768.782,975.137,5048.518369,34.323,124.135,980.571,826.616,15255931.25
391.988,432.482,674.7,265.978,1026.204,896.447,1022.872,545.637,410.773,2656.226024,175.547,722.478,859.631,5214.638374,25.45,111.414,548.516,848.365,9941297.69
473.146,400.491,717.492,213.227,867.929,805.699,951.091,557.208,397.189,2258.830797,228.036,850.919,826.334,5489.580474,243.118,122.329,784.957,808.188,12030613.73
462.784,349.085,682.591,83.7,991.65,948.792,929.782,555.783,325.833,1324.816926,223.754,563.692,960.089,5104.708956,131.936,170.584,572.736,843.036,6208538.022
478.818,368.343,652.568,243.417,1040.805,942.137,905.082,594.551,412.297,2379.484859,280.025,680.532,796.29,5048.538785,176.693,98.154,735.496,782.139,12637501.6
454.193,424.547,706.401,206.352,1013.067,798.367,877.718,527.492,454.45,2227.516033,257.608,793.868,752.463,5429.09249,53.486,64.341,589.399,770.791,9161385.418
473.158,284.15,685.723,101.209,1027.687,903.414,991.832,644.294,379.584,1732.618248,214.052,857.453,847.577,5304.292438,257.574,158.664,962.291,812.198,12755743.22
468.441,300.183,632.245,151.656,942.383,800.641,953.477,573.526,369.491,1708.001007,230.243,862.546,545.93,4908.402629,194.995,42.472,861.576,810.068,10408196.81
443.163,390.229,584.495,223.779,973.783,876.118,992.959,629.364,322.644,2400.077002,150.067,772.66,790.793,4623.919139,185.077,135.206,525.72,803.043,9948045.85
458.99,200.696,611.126,282.602,1009.123,765.441,881.172,520.967,324.545,2792.942658,295.573,876.405,916.601,4516.248249,89.831,99.444,628.331,800.282,10998052.04
461.105,355.619,649.054,212.159,1046.527,1052.413,975.488,551.445,321.693,2348.789712,161.417,710.888,835.547,5039.154788,152.283,103.589,953.889,790.227,14419745.4
439.979,376.512,685.314,56.739,985.485,826.365,910.228,472.168,373.033,1154.977258,274.563,644.418,850.776,5167.371105,123.269,77.173,645.976,793.358,5525218.52
437.961,314.301,711.774,297.843,950.388,1038.908,966.773,458.673,454.391,2774.609935,280.484,875.078,815.962,5360.76109,85.12,177.909,789.13,850.825,12036718.06
472.445,362.34,642.177,78.64,944.964,760.152,948.635,551.337,474.286,1130.412598,324.674,751.2,813.757,5059.527796,47.778,124.424,726.64,852.504,6674648.89
466.386,289.59,688.112,205.438,1103.768,927.342,1054.366,601.012,356.51,2263.182769,252.477,871.443,936.307,5342.006225,100.658,93.969,683.247,790.153,11382904.54
464.965,388.096,655.516,222.835,918.308,907.768,929.007,512.514,304.69,2466.632574,271.363,890.535,811.343,5082.974702,89.425,123.395,509.894,823.842,8622684.615
469.518,259.922,623.518,326.019,935.977,972.612,854.858,639.451,272.686,3040.540135,199.158,782.335,937.923,4759.562225,300.498,103.878,680.665,816.482,15122525.76
426.187,340.549,690.65,216.896,1033.231,809.183,968.114,547.265,392.175,2350.460074,330.795,898.191,841.904,5395.644511,138.47,68.13,769.35,757.338,11987542.87
439.861,378.636,649.164,189.967,1020.559,918.376,870.04,594.036,385.705,2137.015738,323.171,774.398,825.101,4903.390465,132.679,85.243,665.848,813.085,10598244.7
487.654,336.025,668.868,279.475,900.037,927.41,964.394,648.142,392.895,2678.573338,163.184,852.798,948.516,5098.11723,240.099,89.635,728.708,802.263,14720241.14
481.767,331.416,701.714,183.262,842.719,1038.116,921.518,473.508,449.051,2017.79331,215.503,789.648,897.605,5210.320074,67.072,41.99,717.65,800.904,8848268.324
454.032,386.213,683.899,240.48,937.283,746.221,885.139,553.876,320.651,2387.507679,303.986,765.979,897.811,5180.400977,139.197,156.972,686.734,819.502,11214348.32
454.374,421.493,659.922,218.616,1021.994,891.425,823.672,519.884,366.201,2181.595693,145.971,687.672,768.109,4888.946274,106.6,122.167,675.118,799.776,9779524.802
483.443,404.087,707.828,401.141,990.469,788.071,974.784,583.012,319.091,3537.696834,220.072,692.485,641.327,5335.801553,147.22,0,574.227,791.202,14110980.92
505.363,371.759,726.425,279.686,963.073,906.748,941.987,597.274,439.696,2608.135057,138.922,657.909,907.344,5494.522811,46.076,37.129,570.308,790.878,11074367.78
461.236,366.009,687.283,248.66,912.587,996.631,900.148,606.262,236.612,2599.659619,285.862,773.847,980.113,5223.3512,166.494,240.134,712.453,785.914,13332094.77
462.163,345.813,673.701,306.71,1045.009,937.961,1041.001,673.564,383.14,2792.468225,376.386,730.062,937.265,5121.757154,67.342,84.829,700.542,824.429,15410894.71
479.482,309.864,684.911,67.278,869.294,1013.623,912.124,524.195,374.78,1033.220902,303.648,815.19,945.872,5121.115375,65.381,192.692,615.65,839.23,5356122.575
492.378,287.462,603.174,186.015,1109.724,973.526,1040.996,598.439,391.427,1935.100446,449.269,824.759,859.479,4781.49828,59.237,72.362,663.894,790.259,10017180.75
497.009,446.354,738.064,225.22,1011.493,861.288,952.581,520.291,369.576,2299.127804,291.811,900.491,893.144,5662.678007,89.18,217.655,663.296,746.53,10459489.28
456.926,421.305,671.767,179.117,1040.337,838.057,971.625,587.944,379.602,1898.20582,379.513,795.452,901.887,5115.096021,176.495,110.573,887.822,783.417,12284556.08
485.886,300.752,699.316,308.384,917.753,855.344,920.226,502.776,423.974,3021.721012,291.5,957.583,869.558,5374.979318,215.508,115.374,741.031,798.61,13427345.77
503.296,341.239,713.783,152.391,1021.178,933.706,906.46,579.757,377.591,1790.30165,323.169,709.991,1050.978,5582.062859,117.872,117.407,718.112,804.353,9742023.656
461.876,353.887,745.671,333.792,947.512,944.182,1006.251,542.963,413.437,3067.982715,330.305,670.819,818.048,5765.626831,24.306,105.849,598.338,779.355,12097717.24
505.27,430.158,600.829,471.644,1075.173,956.998,1090.425,512.443,375.776,3832.849644,258.1,717.25,812.562,4692.957775,165.668,82.655,843.075,807.267,19096519.03
458.959,378.094,733.212,356.059,1095.333,901.823,1009.865,620.318,422.323,3331.179159,160.897,717.109,1059.454,5552.760792,25.946,102.771,771.227,818.614,18122371.43
492.228,448.908,605.789,219.081,938.127,925.573,1023.577,522.804,411.289,2155.982793,348.267,726.888,846.817,4865.819872,132.096,106.31,724.637,789.482,10587810.53
451.022,330.933,646.352,173.62,1003.222,947.417,1025.748,691.533,385.363,1930.018204,249.871,822.142,872.662,4887.100554,176.145,141.949,665.847,803.436,10925299.99
481.219,427.067,685.823,356.746,997.038,901.821,918.468,493.13,402.978,3235.028262,197.134,664.636,956.138,5238.934562,339.178,22.649,655.117,802.403,12740079.01
495.544,318.467,657.286,165.852,1069.823,876.045,1028.688,688.278,273.493,1799.007886,153.759,657.635,850.435,4842.829076,173.728,64.956,679.51,792.695,10507008.68
470.104,358.001,653.365,254.856,976.777,982.756,1059.079,534.394,252.339,2529.540675,205.63,833.003,825.698,5018.720956,206.869,64.931,722.007,856.375,11880545.08
500.677,324.343,646.047,180.614,1013.706,845.474,1007.882,571.451,471.255,1928.545792,278.432,911.25,994.278,5112.075535,396.534,147.306,699.254,833.338,9981156.575
495.045,343.603,672.99,215.784,1089.164,898.395,999.929,562.641,277.967,2201.37642,361.355,798.927,974.547,5040.851689,70.321,109.768,714.703,781.884,11229011.26
443.116,396.154,689.967,314.451,980.155,965.15,981.994,636.636,291.556,2955.431703,190.456,847.43,852.253,5266.930707,259.445,149.005,631.254,842.052,13982428.36
455.75,413.795,628.943,271.504,899.052,844.185,1029.587,553.263,410.58,2487.618632,161.695,808.351,944.65,4652.437216,145.568,152.129,625.857,782.522,10678248
518.364,334.299,744.469,225.746,899.53,1105.179,932.727,435.539,414.125,2276.645381,230.843,678.257,910.366,5541.276563,193.244,97.011,545.823,784.986,7598037.708
442.189,303.203,696.172,76.586,1038.747,914.166,992.537,587.856,462.99,1157.528041,132.019,725.51,998.617,5237.266768,131.861,83.035,704.833,820.231,6625000.012
462.602,354.359,657.186,97.142,930.873,922.372,954.659,618.471,347.016,1441.735615,264.622,733.841,812.912,5180.484586,88.383,122.015,640.542,782.193,7739362.888
502.802,426.819,674.851,171.752,966.681,834.043,899.587,487.466,402.145,1841.364945,320.127,853.162,713.138,5306.733725,196.687,159.871,727.2,792.396,8986459.647
465.26,267.581,657.969,160.495,1062.398,786.118,1029.116,540.935,327.585,1815.662059,271.363,796.824,987.451,5031.734196,190.397,163.453,663.002,754.239,8502724.346
481.714,225.179,709.567,231.568,952.728,942.656,1030.424,558.601,330.428,2446.3384,233.351,746.028,1006.059,5272.162106,102.527,29.768,686.258,781.006,11263295.54
454.881,267.574,681.413,215.429,994.439,1040.577,856.552,558.188,321.445,2213.064183,267.116,765.824,714.479,5114.419067,36.528,48.324,827.68,738.211,12122905.8
470.836,452.762,576.577,231.088,1039.018,1038.748,973.06,675.056,378.849,2351.021606,332.332,651.019,877.883,4449.460098,103.264,55.062,642.971,807.276,12601702.27
468.432,413.368,722.844,172.425,986.638,999.643,914.007,448.451,336.035,1861.047003,304.467,892.304,929.749,5383.939408,86.657,64.585,727.484,788.995,8378895.775
447.034,252.338,675.205,106.809,1209.626,960.399,977.904,583.294,393.355,1476.438311,369.065,766.307,778.144,5245.217002,176.345,88.116,743.162,804.33,8424434.519
433.642,373.384,678.494,299.738,1039.387,899.708,987.755,442.066,314.161,2912.520877,185.113,922.355,824.841,5139.788813,224.666,156.311,792.178,797.539,12279788.83
482.909,352.821,662.758,155.255,1029.52,987.307,956.147,522.036,356.948,1663.45004,201.34,787.339,869.14,5061.2467,108.192,175.724,727.671,784.952,8470446.394
539.964,291.899,661.742,348.771,1069.623,929.69,918.9,680.812,416.305,3004.305393,187.419,702.751,1050.4,5007.521156,146.195,243.82,825.752,841.12,19196093.29
436.662,234.153,728.146,259.933,993.881,964.945,857.763,513.831,395.413,2505.907646,81.711,808.725,856.754,5654.285455,139.881,164.172,823.22,822.796,12250488.5
494.313,467.078,685.17,304.26,963.731,1025.288,946.069,713.527,449.918,2769.172339,328.388,620.299,897.977,5282.122274,108.529,119.731,633.972,838.503,14989256.26
477.501,423.874,672.614,174.517,909.895,811.36,961.377,454.246,402.284,1906.43425,182.833,629.041,937.847,5146.886056,209.137,196.713,796.667,850.535,9044253.683
436.869,162.628,643.033,214.799,1059.084,792.335,970.153,464.325,484.573,2444.244239,198.653,798.495,920.319,5078.147479,81.886,171.432,805.399,860.046,10756566.36
456.515,350.37,604.03,166.929,969.645,765.24,896.792,502.959,458.239,1735.795705,123.899,627.938,926.341,4673.139003,129.462,133.149,632.036,811.83,7426472.162
472.33,357.295,714.543,305.751,1029.305,929.363,967.068,590.705,324.81,2993.16239,250.348,965.269,909.766,5382.57233,65.856,153.56,490.749,748.674,10924496.07
490.939,293.059,706.674,198.34,924.949,903.501,831.415,618.22,382.734,1970.560315,244.842,766.15,943.315,5390.395473,118.934,43.469,711.248,839.369,10698774.48
463.103,302.949,651.609,338.652,1080.651,914.548,926.267,354.092,321.608,3266.993702,260.86,773.325,978.186,4801.033678,126.552,67.356,751.194,841.482,10778194.22
521.873,477.003,666.871,280.201,1040.715,942.188,1022.455,609.324,380.536,2673.386363,256.618,706.892,808.6,5165.058252,120.762,135.297,827.733,766.832,16122788.19
443.406,317.584,696.403,200.164,1034.547,859.795,1028.719,562.203,478.576,2120.397577,154.131,760.071,818.539,5223.429356,217.357,106.504,563.511,800.2,8629056.78
494.112,302.935,699.115,237.324,1064.926,982.386,1021.832,484.196,476.536,2463.730685,269.964,968.496,860.994,5259.214163,70.471,114.42,973.3,783.316,13868279.38
493.979,448.304,687.231,319.155,958.482,830.543,982.939,389.334,353.222,2992.954473,260.964,705.091,1043.897,5403.89448,97.873,150.068,568.01,789.069,9017330.57
479.842,394.907,662.45,215.615,986.15,906.404,909.066,471.418,406.16,2195.107973,283.814,647.824,792.092,5066.772337,182.541,117.152,668.223,812.79,9154435.645
459.399,322.694,707.127,352.963,1069.212,687.949,941.076,460.485,422.582,3205.60773,265.352,949.148,889.463,5452.543562,67.668,38.325,703.347,819.31,12554972.52
479.664,356.905,655.204,194.775,1056.437,996.657,1078.968,549.689,423.621,2273.347139,369.826,675.688,877.67,5110.412624,198.264,23.536,869.469,829.915,13160357.54
461.882,226.392,661.007,312.266,1061.615,898.277,922.368,536.443,409.928,2954.984212,130.722,672.627,808.884,4936.521698,42.439,132.214,759.144,758.202,13807940.67
484.551,424.617,646.35,279.241,1131.775,843.195,969.006,491.041,410.745,2638.983588,398.036,771.367,888.699,4953.943984,0,169.716,668.134,805.489,11235188.53
492.982,358.584,584.836,198.335,1025.868,949.011,1061.657,572.886,387.456,1876.95955,314.782,677.528,938.028,4631.735595,110.493,217.205,746.341,788.053,10295324.39
534.089,378.705,676.504,291.321,966.278,904.991,1120.244,708.382,338.517,2755.68034,353.188,805.291,839.044,5306.916757,47.728,144.394,903.925,795.762,20192218.71
475.23,336.377,731.454,86.597,1084.531,849.71,1062.259,681.39,418.391,1240.448745,205.071,885.869,815.762,5486.6322,146.25,63.716,716.402,752.216,8204127.5
458.789,424.106,672.25,135.347,1067.301,976.717,935.256,420.391,420.728,1691.746251,52.055,733.163,950.311,5053.003343,131.304,79.015,785.227,832.025,7702364.287
451.482,359.507,641.604,125.855,1108.34,840.521,974.588,527.695,447.674,1709.349809,215.479,717.57,888.262,5070.652348,143.899,176.112,794.331,786.354,9269554.938
487.169,367.413,693.264,187.886,1024.264,820.457,1110.895,615.579,367.797,1970.071961,304.341,943.481,786.036,5217.231371,141.856,239.004,735.264,756.542,11272568.7
448.713,259.37,704.775,145.619,925.286,921.762,1002.528,522.558,400.068,1723.128313,301.812,755.378,887.534,5417.500506,183.48,81.278,665.586,801.917,7849704.321
510.98,322.633,698.573,340.526,1046.276,848.001,891.578,501.411,458.429,3136.0107,253.516,874.708,876.171,5385.933447,147.216,104.237,690.204,815.441,13178929.28
482.857,452.283,644.654,128.409,1037.155,751.829,887.189,652.037,364.806,1459.624052,353.812,829.271,1050.641,5072.591769,56.639,290.221,629.113,800.445,8489782.627
442.022,293.879,664.58,126.422,837.143,881.998,1009.234,480.164,431.881,1531.384395,239.784,793.673,801.04,5237.100961,222.276,56.468,733.825,801.5,7189256.905
465.421,469.438,706.676,127.239,938.527,813.11,921.433,629.604,400.002,1638.118346,220.781,892.648,784.191,5326.875146,212.184,166.733,828.146,771.36,10836712.75
456.836,328.629,659.747,204.01,897.103,1005.211,1100.414,693.312,433.59,2054.870782,186.451,725.536,754.308,5188.031939,0,51.485,785.616,774.392,13098922.75
497.105,340.005,762.353,196.624,973.414,757.007,1106.138,572.268,404.236,2094.357898,228.965,897.411,968.788,5934.145066,120.314,102.59,792.073,784.617,11718198.91
497.48,395.459,689.596,150.336,917.627,858.043,946.963,641.156,407.358,1897.991734,151.791,858.516,813.838,5374.523853,109.79,124.854,713.624,827.066,10877982.26
488.832,359.579,627.117,271.962,872.417,724.748,1068.287,514.194,314.585,2639.513183,146.23,887.008,836.925,4859.192688,234.668,133.075,819.504,827.606,13200941.74
439.436,389.231,656.221,59.222,1096.892,991.217,1026.82,520.724,356.898,954.1225816,214.032,791.4,862.059,5040.416796,135.711,195.449,706.067,775.689,5624859.68
449.938,319.581,631.083,234.772,1021.775,939.639,1020.981,612.425,236.901,2237.828594,312.977,779.598,938.232,4932.634635,37.207,93.065,678.129,805.516,11350814.28
442.988,344.08,693.233,202.927,955.588,1075.926,816.353,623.195,362.016,2196.016682,218.123,779.736,893.936,5563.266921,72.9,225.859,748.331,806.292,12211868.93
454.181,298.083,658.25,417.172,885.761,853.041,1100.069,586.723,384.325,3724.815362,262.632,656.678,795.724,5165.74082,221.254,118.414,704.361,784.446,17321666.22
498.205,335.723,636.113,206.26,927.658,773.062,861.252,665.022,371.129,2186.631891,225.06,698.97,934.489,5007.260036,47.41,137.147,586.296,825.62,10635340.75
451.627,444.57,634.361,237.209,1040.786,896.385,896.165,621.426,351.845,2402.356864,145.744,779.743,856.631,4896.601884,99.182,73.247,595.1,833.257,11089432.04
432.109,343.701,661.446,232.47,922.835,794.891,795.101,656.304,352.281,2347.795191,209.304,864.919,860.654,5127.711469,141.848,156.013,485.784,809.102,9394242.558
480.338,369.776,674.018,120.785,955.985,902.594,995.966,558.152,497.939,1640.097159,146.464,897.113,742.615,5136.402854,180.03,151.707,717.736,834.329,8676878.177
481.769,261.456,679.495,265.05,1027.204,1003.066,975.449,711.954,412.048,2496.918427,236.639,594.124,854.789,5278.207309,78.638,59.415,763.711,781.448,15535293.49
457.167,326.517,708.825,300.201,895.738,898.954,1002.335,613.431,334.944,2687.33005,285.247,770.44,983.395,5408.892404,184.023,136.708,839.328,823.502,15859875.17
469.436,323.357,723.683,199.357,966.181,846.806,888.142,487.695,441.171,2093.516918,347.325,629.961,821.133,5418.901742,42.137,211.626,617.562,808.16,8377282.062
